Name,Address,City,State,Zip,Hours,Number,lat,lng
"TCC, Verizon Authorized Dealer",201 Superior,Sandpoint,ID,83864,"M-F 9-7, SAT 10-4, SUN - CLOSED",208-263-2929,48.27090073,-116.5490036
"TCC, Verizon Authorized Dealer",85 Hall Ave.,Coos Bay,OR,97420,"M-F 9-8, SAT 10-7, SUN 10-5",541-808-3730,43.36109924,-124.2129974
"TCC, Verizon Authorized Dealer",303 NW Harrison Blvd.,Corvallis,OR,97330,"M-F 9-8, SAT 9-7, SUN 10-5",541-752-8888,44.56750107,-123.2590027
"TCC, Verizon Authorized Dealer",498 Union Ave.,Grants Pass,OR,97527,"M-F 9-8, SAT 9-7, SUN 10-5",541-476-1949,42.42269898,-123.3399963
"TCC, Verizon Authorized Dealer",143 Thain Rd.,Lewiston,ID,83501,"M-F 9-8, SAT 9-7, SUN 10-5",208-799-0800,46.3893013,-116.987999
"TCC, Verizon Authorized Dealer",1779 N. Riverside Ave.,Medford,OR,97501,"M-F 9-8, SAT 9-7, SUN 10-5",541-772-0939,42.34469986,-122.8809967
"TCC, Verizon Authorized Dealer",1611 Virginia Ave.,North Bend,OR,97459,"M-F 10-8, SAT 10-6, SUN 11-6",541-751-8000,43.40499878,-124.2340012
"TCC, Verizon Authorized Dealer",1671 East Idaho Avenue,Ontario,OR,97914,"M-F 9-8, SAT 9-7, SUN 10-5",541-889-4477,44.02510071,-116.9410019
"TCC, Verizon Authorized Dealer",316 Garden Valley Blvd.,Roseburg,OR,97470,"M-F 9-8, SAT 10-7, SUN 10-5",541-229-1888,43.22689819,-123.3570023
"TCC, Verizon Authorized Dealer",520 Diagonal,Clarkston,WA,99403,"M-F 9-8, SAT 9-7, SUN 10-5",509-758-8315,46.41699982,-117.0449982
"TCC, Verizon Authorized Dealer",280 Valley Mall Parkway,East Wenatchee,WA,98802,"M-F 9-8, SAT 9-7, SUN 10-5",509-886-3300,47.40779877,-120.2890015
"TCC, Verizon Authorized Dealer",221 S. Pioneer Way,Moses Lake,WA,98837,"M-F 9-8, SAT 9-7, SUN 9-5",509-765-0765,47.13280106,-119.2740021
"TCC, Verizon Authorized Dealer",1575 South Market Street,Elizabethtown,PA,17022,"M-F 9-8, SAT 9-7, SUN 10-5",717-367-7200,40.13949966,-76.58640289
"TCC, Verizon Authorized Dealer",625 Lombard Rd.,Red Lion,PA,17356,"M-F 9-8, SAT 9-8, SUN 10-5",717-246-3060,39.9151001,-76.63140106
"TCC, Verizon Authorized Dealer",189 Eisenhower Drive,Hanover,PA,17331,"M-F 9-9, SAT 9-8, SUN 10-5",717-630-0013,39.82500076,-76.9897995
"TCC, Verizon Authorized Dealer",582 Shrewsbury Commons Ave.,Shrewsbury,PA,17361,"M-F 9-8, SAT 9-8, SUN 10-5",717-235-3152,39.76679993,-76.66870117
"TCC, Verizon Authorized Dealer","2350 Lincoln Highway East, Suite 870",Lancaster,PA,17602,"M-F 9-8, SAT 9-7, SUN 10-5",717-945-6192,40.02399826,-76.20880127
"TCC, Verizon Authorized Dealer",3019 Columbia Avenue,Lancaster,PA,17603,"M-F 9-8, SAT 9-8, SUN 10-5",717-299-5003,40.04140091,-76.38809967
"TCC, Verizon Authorized Dealer",2000 Columbia Avenue,Lancaster,PA,17603,"M-F 9-8, SAT 9-8, SUN 10-5",717-517-7912,40.03860092,-76.3588028
"TCC, Verizon Authorized Dealer",1275 York Road,Gettysburg,PA,17325,"M-F 9-8, SAT 9-8, SUN 10-5",717-398-2506,39.84249878,-77.20140076
"TCC, Verizon Authorized Dealer",330 West Main Street,Leola,PA,17540,"M-F 9-8, SAT 9-7, SUN 10-5",717-556-8473,40.08509827,-76.21440125
"TCC, Verizon Authorized Dealer",67 B South Wyoming Ave,Edwardsville,PA,18704,"M-F 9-8, SAT 9-7, SUN 10-5",570-714-8398,41.25960159,-75.89949799
"TCC, Verizon Authorized Dealer",110B West Germantown Pike,East Norriton,PA,19401,"M-F 9-8, SAT 9-7, SUN 10-5",484-704-7008,40.14500046,-75.31970215
"TCC, Verizon Authorized Dealer",10 5th Avenue NW,Le Mars,IA,51031,"M-F 9-8, SAT 9-7, SUN 10-5",712-546-6158,42.79339981,-96.1733017
"TCC, Verizon Authorized Dealer",1407 1st Avenue SW,Austin,MN,55920,"M-F 9-8, SAT 9-7, SUN 10-5",507-440-8555,43.66579819,-92.99099731
"TCC, Verizon Authorized Dealer",7656 160th Street W.,Lakeville,MN,55044,"M-F 9-8, SAT 9-7, SUN 10-5",952-891-1414,44.71670151,-93.22090149
"TCC, Verizon Authorized Dealer",2710 County Road East,White Bear Lake,MN,55110,"M-F 9-8, SAT 9-7, SUN 10-5",651-340-6761,45.06470108,-92.98690033
"TCC, Verizon Authorized Dealer","RTE 130, 603 Browning Road",Brooklawn,NJ,8030,"M-F 9-8, SAT 9-7, SUN 10-5",856-742-7242,39.87870026,-75.11509705
"TCC, Verizon Authorized Dealer","2000 Clements Bridge Road, Suite PA-103",Deptford,NJ,8096,"M-F 9-8, SAT 9-7, SUN 10-5",856-686-4869,39.84120178,-75.09140015
"TCC, Verizon Authorized Dealer","199 N RT 73, Unit #A",Berlin,NJ,8009,"M-F 9-8, SAT 9-7, SUN 10-5",856-753-5335,39.73839951,-74.90830231
"TCC, Verizon Authorized Dealer",1858 Burlington Mount Holly Road,Westampton,NJ,8060,"M-F 9-8, SAT 9-7, SUN 10-5",609-261-4789,40.01060104,-74.79969788
"TCC, Verizon Authorized Dealer",1477 Blackwood Clementon Rd.,Clementon,NJ,8021,"M-F 9-8, SAT 9-7, SUN 10-5",856-227-2034,39.80360031,-75.04129791
"TCC, Verizon Authorized Dealer",269 N. Broadway RT 49,Pennsville,NJ,8070,"M-F 9-8, SAT 9-7, SUN 10-5",856-514-3090,39.60950089,-75.50050354
"TCC, Verizon Authorized Dealer","4 Roosevelt Blvd., Unit 13",Marmora,NJ,8223,"M-F 9-8, SAT 9-7, SUN 10-5",609-545-8639,39.26530075,-74.64949799
"TCC, Verizon Authorized Dealer",816 Boardwalk,Ocean City,NJ,8226,"M-F 9-8, SAT 9-7, SUN 10-5",609-545-8049,39.27590179,-74.57039642
"TCC, Verizon Authorized Dealer",641 Asbury Ave.,Ocean City,NJ,8226,"M-F 9-8, SAT 9-7, SUN 10-5",609-545-8731,39.28129959,-74.57279968
"TCC, Verizon Authorized Dealer",1319 Longbeach Blvd.,Ship Bottom,NJ,8008,"M-F 9-8, SAT 9-7, SUN 10-5",609-207-6079,39.64670181,-74.17810059
"TCC, Verizon Authorized Dealer","525 Beckett Road, Suite 1",Swedesboro,NJ,8085,"M-F 9-8, SAT 9-7, SUN 10-5",856-467-5454,39.75970078,-75.35479736
"TCC, Verizon Authorized Dealer",4700 New Jersey Ave.,Wildwood,NJ,8260,"M-F 9-8, SAT 9-7, SUN 10-5",609-770-3435,38.98500061,-74.82369995
"TCC, Verizon Authorized Dealer","3159 RT 9 South, Unit 5",Rio Grande,NJ,8242,"M-F 9-8, SAT 9-7, SUN 10-5",609-463-6727,39.02109909,-74.8730011
"TCC, Verizon Authorized Dealer",280 Dunns Mills Road,Bordentown,NJ,8505,"M-F 9-8, SAT 9-7, SUN 10-5",609-298-0070,40.13259888,-74.72460175
"TCC, Verizon Authorized Dealer","537 Monmouth Rd., Suite 194",Jackson,NJ,8527,"M-F 10-8, SAT 10-7, SUN 10-5",732-833-1662,40.16159821,-74.41739655
"TCC, Verizon Authorized Dealer","901 Mountain Ave., Space 16A",Springfield,NJ,7081,"M-F 9-8, SAT 9-7, SUN 10-5",973-912-4315,40.68590164,-74.33429718
"TCC, Verizon Authorized Dealer","501 Route 9, Unit 210",Waretown,NJ,8758,"M-F 9-8, SAT 9-7, SUN 10-5",609-698-0007,39.79669952,-74.19860077
"TCC, Verizon Authorized Dealer","15 Cornwell Drive, Suite 17",Bridgeton,NJ,8302,"M-F 9-8, SAT 9-7, SUN 10-5",856-451-1441,39.46110153,-75.20939636
"TCC, Verizon Authorized Dealer","2000 RT 38, Suite 1820",Cherry Hill,NJ,8002,"M-F 10-9:30, SAT 10-9:30, SUN 11-6",856-486-0724,39.94189835,-75.02619934
"TCC, Verizon Authorized Dealer","325 E. Jimmie Leeds Rd., Unit 9 ",Galloway,NJ,8205,"M-F 9-8, SAT 9-7, SUN 10-5",609-241-6100,39.46609879,-74.49710083
"TCC, Verizon Authorized Dealer",80 Southwhite Horse Pike,Hammonton,NJ,8037,"M-F 9-8, SAT 9-7, SUN 10-5",609-481-2212,39.64559937,-74.78690338
"TCC, Verizon Authorized Dealer","660 Woodbury Glassboro Road, Suite C1",Sewell,NJ,8080,"M-F 9-8, SAT 9-7, SUN 10-5",856-468-0330,39.7643013,-75.13490295
"TCC, Verizon Authorized Dealer",2500 Second Street North,Millville,NJ,8332,"M-F 9-8, SAT 9-7, SUN 10-5",856-825-9111,39.4292984,-75.04199982
"TCC, Verizon Authorized Dealer",7828 Ventnor Ave.,Margate City,NJ,8402,"M-F 9-8, SAT 9-7, SUN 10-5",609-487-0060,39.33029938,-74.49790192
"TCC, Verizon Authorized Dealer","1255 W. Landis Ave., Store #2",Vineland,NJ,8360,"M-F 9-8, SAT 9-7, SUN 10-5",856-691-7222,39.47880173,-75.03780365
"TCC, Verizon Authorized Dealer","470 Bergentown Center, Unit-K12",Paramus,NJ,7652,"M-F 9-8, SAT 9-7, SUN 10-5",201-556-1358,40.91569901,-74.05870056
"TCC, Verizon Authorized Dealer","456 Hills Drive, Unit 5,6 ",Bedminster,NJ,7921,"M-F 9-8, SAT 9-7, SUN 10-5",908-719-2600,40.65269852,-74.6391983
"TCC, Verizon Authorized Dealer","649 US Highway 206 North, Suite 3",Hillsborough,NJ,8844,"M-F 9-8, SAT 9-7, SUN 10-5",908-904-4303,40.49819946,-74.64399719
"TCC, Verizon Authorized Dealer",20 Court House Road,Cape May Courthouse,NJ,8210,"M-F 9-8, SAT 9-7, SUN 10-5",609-536-2694,39.08919907,-74.81800079
"TCC, Verizon Authorized Dealer",1252 ROUTE 22,Phillipsburg,NJ,8865,"M-F 9-8, SAT 9-7, SUN 10-5",908-454-4527,40.67739868,-75.14700317
"TCC, Verizon Authorized Dealer",79 RT 46 West,Elmwood Park,NJ,7407,"M-F 9-8, SAT 9-7, SUN 10-5",201-773-8680,40.89369965,-74.12329865
"TCC, Verizon Authorized Dealer","9 MT. BETHEL RD, Unit 5",Warren,NJ,7059,"M-F 9-8, SAT 9-7, SUN 10-5",908-757-7217,40.6167984,-74.49659729
"TCC, Verizon Authorized Dealer",547 Highway 22 East,Whitehouse Station,NJ,8889,"M-F 9-8, SAT 9-7, SUN 10-5",908-923-4157,40.61869812,-74.75769806
"TCC, Verizon Authorized Dealer",865 Washington Ave,Chestertown,MD,21620,"M-F 9-8, SAT 9-7, SUN 10-5",410-810-3150,39.23009872,-76.07240295
"TCC, Verizon Authorized Dealer",1016-G Beards Hill Road,Aberdeen,MD,21001,"M-F 9-8, SAT 9-7, SUN 10-5",410-272-4078,39.52119827,-76.1812973
"TCC, Verizon Authorized Dealer",2975 Plaza Drive,Dunkirk,MD,20754,"M-F 9-8, SAT 9-7, SUN 10-5",443-964-5997,38.72480011,-76.65920258
"TCC, Verizon Authorized Dealer","10818 Ocean Gateway, Unit E",Berlin,MD,21811,"M-F 9-8, SAT 9-7, SUN 10-5",443-513-4870,38.3445015,-75.18430328
"TCC, Verizon Authorized Dealer","12701 Coastal Highway, Store #3",Ocean City,MD,21842,"M-F 9-8, SAT 9-7, SUN 10-5",410-250-8030,38.33649826,-75.0848999
"TCC, Verizon Authorized Dealer","12741 Ocean Gateway, Unit 650",West Ocean City,MD,21842,"M-F 9-8, SAT 9-7, SUN 10-5",410-213-1733,38.33800125,-75.10649872
"TCC, Verizon Authorized Dealer","10300 Little Patuxent Pkwy., Space #2427",Columbia,MD,21044,"M-F 9-8, SAT 9-7, SUN 10-5",410-730-5546,39.21630096,-76.86019897
"TCC, Verizon Authorized Dealer",2609 Philadelphia Ave.,Ocean City,MD,21842,"M-F 9-8, SAT 9-7, SUN 10-5",443-664-2447,38.35609818,-75.07579803
"TCC, Verizon Authorized Dealer","8200 Perry Hall Blvd, Space 2500",Baltimore,MD,21236,"M-F 9-8, SAT 9-7, SUN 10-5",410-933-9080,39.375,-76.46910095
"TCC, Verizon Authorized Dealer","386 Walmart Dr., Unit 5 ",Camden,DE,19934,"M-F 9-8, SAT 9-7, SUN 10-5",302-697-8340,39.10020065,-75.54669952
"TCC, Verizon Authorized Dealer",239 N. Dupont Hwy,Smyrna,DE,19977,"M-F 9-8, SAT 9-7, SUN 10-5",302-653-8183,39.16329956,-75.51529694
"TCC, Verizon Authorized Dealer","401 College Park Lane, Suite 4",Georgetown,DE,19947,"M-F 9-8, SAT 9-7, SUN 10-5",302-854-0303,38.70270157,-75.40419769
"TCC, Verizon Authorized Dealer","37156 Rehoboth Ave., RT1 Coastal Hwy",Rehoboth Beach,DE,19971,"M-F 9-8, SAT 9-7, SUN 10-5",302-227-7300,38.6780014,-75.0719986
"TCC, Verizon Authorized Dealer",28665 Dupont Blvd.,Millsboro,DE,19966,"M-F 9-8, SAT 9-7, SUN 10-5",302-934-1023,38.57699966,-75.28780365
"TCC, Verizon Authorized Dealer","1300 S. South Christopher Columbus Ave., Suite #11A",Philadelphia,PA,19147,"M-F 9-8, SAT 9-7, SUN 10-5",215-218-9733,39.93019867,-75.14479828
"TCC, Verizon Authorized Dealer",501 Horsham Road,Horsham,PA,19044,"M-F 9-8, SAT 9-7, SUN 10-5",267-387-6473,40.18560028,-75.14209747
"TCC, Verizon Authorized Dealer","165A Levittown Parkway, Suite A",Levittown,PA,19055,"M-F 9-8, SAT 9-7, SUN 10-5",215-547-3115,40.14120102,-74.81909943
"TCC, Verizon Authorized Dealer",301 Spring Garden Street,Philadelphia,PA,19123,"M-F 9-8, SAT 9-7, SUN 10-5",215-629-9282,39.96110153,-75.14369965
"TCC, Verizon Authorized Dealer",228 S. Blakely Street,Dunmore,PA,18512,"M-F 9-8, SAT 9-7, SUN 10-5",570-955-5101,41.41999817,-75.63269806
"TCC, Verizon Authorized Dealer","1782 N. Keyser Ave., Store #1",Scranton,PA,18508,"M-F 9-8, SAT 9-7, SUN 10-5",570-871-4010,41.45959854,-75.67320251
"TCC, Verizon Authorized Dealer","512 Towne Plaza, Suite 102",Tunkhannock,PA,18657,"M-F 9-8, SAT 9-7, SUN 10-5",570-996-6177,41.5387001,-75.94660187
"TCC, Verizon Authorized Dealer","5B, 408 Commons Dr.",Parkesburg,PA,19365,"M-F 9-8, SAT 9-7, SUN 10-5",484-712-5111,39.98180008,-75.93370056
"TCC, Verizon Authorized Dealer","622 Gravel Pike, Suite 112",East Greenville,PA,18041,"M-F 9-8, SAT 9-7, SUN 10-5",267-923-8171,40.41329956,-75.50930023
"TCC, Verizon Authorized Dealer",1080 Bethlehem Pike,Colmar,PA,18915,"M-F 9-8, SAT 9-7, SUN 10-5",215-997-2994,40.27249908,-75.25779724
"TCC, Verizon Authorized Dealer",625 West Chesterpike,Havertown,PA,19083,"M-F 9-8, SAT 9-7, SUN 10-5",610-449-1690,39.9715004,-75.30789948
"TCC, Verizon Authorized Dealer",3026 Lehigh Street,Allentown,PA,18103,"M-F 9-8, SAT 9-7, SUN 10-5",610-797-0915,40.55950165,-75.48809814
"TCC, Verizon Authorized Dealer","102 Millford Landing Drive, Suite 6",Milford,PA,18337,"M-F 9-8, SAT 9-7, SUN 10-5",570-491-5200,41.32229996,-74.80239868
"TCC, Verizon Authorized Dealer","569 Route 940, Unit 9",Hamlin,PA,18427,"M-F 9-8, SAT 9-7, SUN 10-5",570-689-3300,41.40359879,-75.40820312
"TCC, Verizon Authorized Dealer",650 Old Willow Ave.,Honesdale,PA,18431,"M-F 9-8, SAT 9-7, SUN 10-5",570-251-3200,41.55070114,-75.22930145
"TCC, Verizon Authorized Dealer",902 E. Baltimore Pike,Kennett Square,PA,19348,"M-F 9-8, SAT 9-7, SUN 10-5",610-925-2790,39.8628006,-75.6785965
"TCC, Verizon Authorized Dealer",1071 Shoppers Blvd.,Moosic,PA,18507,"M-F 10-9, SAT 10-9, SUN 11-6",570-344-0414,41.36380005,-75.68019867
"TCC, Verizon Authorized Dealer","480 Dalleville Hwy., Suite 4",Moscow,PA,18444,"M-F 9-8, SAT 9-7, SUN 10-5",570-843-6730,41.30759811,-75.51660156
"TCC, Verizon Authorized Dealer",3141 Lee Hwy.,Arlington,VA,22201,"M-F 9-8, SAT 9-7, SUN 10-5",703-516-7023,38.89630127,-77.09750366
"TCC, Verizon Authorized Dealer","664 Phoenix Drive, Space 130",Virginia Beach,VA,23452,"M-F 9-8, SAT 9-8, SUN 12-6",757-340-3936,36.82400131,-76.06770325
"TCC, Verizon Authorized Dealer","12300 Jefferson Ave., Suite 718 ",Newport News,VA,23602,"M-F 9:30-8:30, SAT-SUN 11-6",757-269-4902,37.11270142,-76.49559784
"TCC, Verizon Authorized Dealer","4300 Portsmouth Blvd., Suite 196",Chesapeake,VA,23321,"M-F 9:30-8:30, SAT-SUN 11-6",757-465-4600,36.82437515,-76.41979218
"TCC, Verizon Authorized Dealer","1401 Greenbrier Parkway, Space #2006",Chesapeake,VA,23320,"M-F 9:30-8:30, SAT-SUN 11-6",757-963-6597,36.77959824,-76.22740173
"TCC, Verizon Authorized Dealer",249 Pine Hollow Road,Oyster Bay,NY,11771,"M-F 9:30-8:30, SAT-SUN 11-6",516-802-0541,40.85886383,-73.53488159
"TCC, Verizon Authorized Dealer",5002 Hempstead Tpk.,Farmingdale,NY,11735,"M-F 9:30-8:30, SAT-SUN 11-6",516-249-1331,40.72869873,-73.46389771
"TCC, Verizon Authorized Dealer","74 E. Main Street, Store 11A",Smithtown,NY,11787,"M-F 9-8, SAT 9-7, SUN 10-5",631-780-5219,40.85070038,-73.21759796
"TCC, Verizon Authorized Dealer",670 Centre of New England Blvd.,Coventry,RI,2816,"M-F 9-8, SAT 9-7, SUN 10-5",401-823-3500,41.66159821,-71.55310059
"TCC, Verizon Authorized Dealer","2 Factory Outlet Way, Unit 2A",Sagamore,MA,2561,"M-F 9:30-8:30, SAT-SUN 11-6",774-338-5470,41.77130127,-70.54589844
"TCC, Verizon Authorized Dealer",1016 Paradise Road,Swampscott,MA,1907,"M-F 9:30-8:30, SAT-SUN 11-6",781-581-3800,42.48477936,-70.90076447
"TCC, Verizon Authorized Dealer",539 Granite St.,Braintree,MA,2184,"M-F 9:30-8:30, SAT-SUN 11-6",781-428-3631,42.21229935,-71.02050018
"TCC, Verizon Authorized Dealer",522 Main St.,Weymouth,MA,2190,"M-F 9-8, SAT 9-7, SUN 10-5",781-812-1717,42.18880081,-70.9552002
"TCC, Verizon Authorized Dealer",669 Market Street,Lynnfield,MA,1940,"M-F 9:30-8:30, SAT-SUN 11-6",781-334-3344,42.51470184,-71.03070068
"TCC, Verizon Authorized Dealer",23 E. Dowling Village Blvd.,North Smithfield,RI,2896,"M-F 9:30-8:30, SAT-SUN 11-6",401-762-2800,41.97930145,-71.50879669
"TCC, Verizon Authorized Dealer",720 Quentin Road,Lebanon,PA,17042,"M-F 9-8, SAT 9-7, SUN 10-5",717-273-6691,40.3288002,-76.42539978
"TCC, Verizon Authorized Dealer",14 Denton Plaza,Denton,MD,21629,"M-F 9-8, SAT 9-7, SUN 10-5",410-479-5552,38.87400055,-75.82379913
"TCC, Verizon Authorized Dealer","4601 E. Main Street, Space #0970",Farmington,NM,87402,"M-F 10-9, SAT 10-9, SUN 12-6",505-326-2910,36.76340103,-108.151001
"TCC, Verizon Authorized Dealer",5000 S Arizona Mills Circle # 678,Tempe,AZ,85282,"M-F 10-9, SAT 10-9, SUN 11-6",480-730-3405,33.3830986,-111.9649963
"TCC, Verizon Authorized Dealer","20211 N 67th Ave., Suite B-1",Glendale,AZ,85308,"M-F 9-8, SAT 9-7, SUN 10-5",623-566-7199,33.66960144,-112.2020035
"TCC, Verizon Authorized Dealer",7700 W Arrowhead Town Center # 2262,Glendale,AZ,85308,"M-F 10-9, SAT 10-9, SUN 11-6",623-376-6200,33.64210129,-112.2249985
"TCC, Verizon Authorized Dealer",3111 W Chandler Blvd. #1216,Chandler,AZ,85226,"M-F 10-9, SAT 10-9, SUN 11-6",480-858-0800,33.30171204,-111.8985291
"TCC, Verizon Authorized Dealer",10000 Coors Blvd. Bypass NW #DG208,Albuquerque,NM,87114,"M-F 10-9, SAT 10-9, SUN 11-6",505-433-4584,35.19720078,-106.6569977
"TCC, Verizon Authorized Dealer","960 South Main Street, Suite C",Cottonwood,AZ,86326,"M-F 9-8, SAT 9-7, SUN 10-5",928-634-2359,34.72290039,-112.0049973
"TCC, Verizon Authorized Dealer","7611 W. Thomas Rd., Space #E008",Phoenix,AZ,85033,"M-F 10-9, SAT 10-9, SUN 11-8",623-247-1535,33.47650147,-112.2249985
"TCC, Verizon Authorized Dealer",4323 E Main St,Farmington,NM,87402,"M-F 9-8, SAT 9-8, SUN 11-5",505-326-5351,36.76119995,-108.1549988
"TCC, Verizon Authorized Dealer",4650 N Highway 89 # B26,Flagstaff,AZ,86004,"M-F 10-9, SAT 10-9, SUN 11-6",928-714-0595,35.22320175,-111.5820007
"TCC, Verizon Authorized Dealer",7401 N. LaCholla Blvd. # 156,Tucson,AZ,85741,"M-F 10-9, SAT 10-9, SUN 11-6",520-219-3343,32.34080124,-111.0149994
"TCC, Verizon Authorized Dealer",16845 E. Shea Blvd .,Fountain Hills,AZ,85268,"M-F 10-9, SAT 10-9, SUN 10-6",480-816-5036,33.57400131,-111.7160034
"TCC, Verizon Authorized Dealer","3292 Glassford Hill Rd., Suite D-01 ",Prescott Valley,AZ,86314,"M-F 9-8, SAT 9-8, SUN 11-5",928-445-4344,34.59000015,-112.3420029
"TCC, Verizon Authorized Dealer","1325 George Dieter Dr., Suite E4",El Paso,TX,79936,"M-F 9-8, SAT 9-7, SUN 10-5",915-304-0332,31.72459984,-106.3030014
"TCC, Verizon Authorized Dealer",9617 Metro Parkway West  #2040,Phoenix,AZ,85051,"M-F 11-9, SAT 10-9, SUN 10-6",602-861-2500,33.57500076,-112.1210022
"TCC, Verizon Authorized Dealer",4550 E. Cactus Rd. #92,Phoenix,AZ,85032,"M-F 10-9, SAT 10-9, SUN 11-6",602-971-9900,33.60219955,-111.9840012
"TCC, Verizon Authorized Dealer",5870 E Broadway Blvd. # 102,Tucson,AZ,85711,"M-F 10-9, SAT 10-9, SUN 11-6",520-514-0869,32.21920013,-110.8659973
"TCC, Verizon Authorized Dealer",5870 E Broadway Blvd. # 142,Tucson,AZ,85711,"M-F 10-9, SAT 10-9, SUN 11-6",520-584-2001,32.21920013,-110.8659973
"TCC, Verizon Authorized Dealer","8980 E Indian Bend Rd., Suite D-6",Scottsdale,AZ,85250,"M-F 9-8, SAT 9-7, SUN 10-5",480-270-5400,33.54050064,-111.8880005
"TCC, Verizon Authorized Dealer",401 N Beeline Highway,Payson,AZ,85541,"M-F 9-8, SAT 9-7, SUN 10-5",928-468-6587,34.24520111,-111.3219986
"TCC, Verizon Authorized Dealer",3250 Gateway Blvd. #330,Prescott,AZ,86303,"M-T 10-8, FRI 10-9, SAT 10-9, SUN 11-6",928-442-1345,34.54769898,-112.4089966
"TCC, Verizon Authorized Dealer","14900 N Pima Rd., Suite 104",Scottsdale,AZ,85260,"M-F 10-9, SAT 10-9, SUN 10-6",480-922-4556,33.62049866,-111.8919983
"TCC, Verizon Authorized Dealer","436 Redd Rd., Suite 101",El Paso,TX,79912,"M-F 9-8, SAT 10-7, SUN 9-5",915-219-9746,31.8635006,-106.572998
"TCC, Verizon Authorized Dealer",1300 W Maloney Ave Sp 304B,Gallup,NM,87301,"M-F 10-9, SAT 10-9, SUN 12-6",505-722-9711,35.53120041,-108.7633667
"TCC, Verizon Authorized Dealer",7056 E. Golf Links Rd.,Tucson,AZ,85730,"M-F 9-8, SAT 9-7, SUN 10-5",520-514-0465,32.19139099,-110.842041
"TCC, Verizon Authorized Dealer","2218 E. Williams Field Rd., Suite #115",Gilbert,AZ,85295,"M-F 10-9, SAT 10-9, SUN 11-6",480-899-3238,33.30879974,-111.7429962
"TCC, Verizon Authorized Dealer",4250 E Cerrillos Rd. # 1172,Santa Fe,NM,87507,"M-F 10-9, SAT 10-9, SUN 12-6",505-474-2877,35.63619995,-106.0139999
"TCC, Verizon Authorized Dealer","23143 N. Scottsdale Rd., Unit 105",Scottsdale,AZ,85255,"M-F 9-8, SAT 9-7, SUN 10-5",480-473-4528,33.69727707,-111.9246826
"TCC, Verizon Authorized Dealer","32415 N Scottsdale Rd., Space B5-101",Scottsdale,AZ,85262,"M-F 9-8, SAT 9-7, SUN 10-5",480-575-1732,33.77909851,-111.9260025
"TCC, Verizon Authorized Dealer",6555 E Southern Ave # H15,Mesa,AZ,85206,"M-F 10-9, SAT 10-9, SUN 11-6",480-981-2300,33.3905983,-111.6900024
"TCC, Verizon Authorized Dealer","7245 E Tanque Verde, Suite #135",Tucson,AZ,85715,"M-F 9-8, SAT 9-7, SUN 10-5",520-731-8439,32.25130081,-110.8379974
"TCC, Verizon Authorized Dealer",254 Lee Blvd. #101,Prescott,AZ,86303,"M-F 10-8, SAT 10-8, SUN 11-5",928-778-5665,34.54000092,-112.413002
"TCC, Verizon Authorized Dealer",4605 Woodrowbean Transmountain Rd.,El Paso,TX,79924,"M-F 9-8, SAT 9-7, SUN 10-5",915-275-5038,31.89920044,-106.4369965
"TCC, Verizon Authorized Dealer","4500 N Oracle Rd., Suite 119",Tucson,AZ,85705,"M-F 10-9, SAT 10-9, SUN 12-6",520-888-0742,32.28910065,-110.973999
"TCC, Verizon Authorized Dealer","4500 N Oracle Rd., Suite 215",Tucson,AZ,85705,"M-F 10-9, SAT 10-9, SUN 12-6",520-690-9700,32.28910065,-110.973999
"TCC, Verizon Authorized Dealer",333 W. Main St.,Havana,IL,62644,"M-F 8-6, SAT 9-3, SUN - CLOSED",309-543-3046,40.29990006,-90.06490326
"TCC, Verizon Authorized Dealer",3626 N. Sheridan Rd.,Peoria,IL,61604,"M-F 8-8, SAT 8-7, SUN 11-5 ",309-682-8200,40.73160172,-89.60269928
"TCC, Verizon Authorized Dealer","1873 Washington Rd., Suite B",Washington,IL,61571,"M-F 9-7, SAT 9-6, SUN - CLOSED",309-444-3575,40.70449829,-89.44219971
"TCC, Verizon Authorized Dealer",226 N. 4th St.,Chillicothe,IL,61523,"M-F 9-6, SAT 9-6, SUN - CLOSED",309-603-9061,40.91019821,-89.49099731
"TCC, Verizon Authorized Dealer","1280 Broadhollow Road, Suite E",Farmingdale,NY,11735,"M-F 9-8, SAT 9-7, SUN 10-5",631-861-3030,40.73460007,-73.4240036
"TCC, Verizon Authorized Dealer",3730 Easton-Nazareth Hwy,Easton,PA,18045,"M-F 9-8, SAT 9-7, SUN 10-5",610-923-7000,40.71519852,-75.28569794
"TCC, Verizon Authorized Dealer",42 N. West End Blvd.,Quakertown,PA,18951,"M-F 9-8, SAT 9-7, SUN 10-5",215-804-0700,40.44480133,-75.36049652
"TCC, Verizon Authorized Dealer",3075 W Tilghman St,Allentown,PA,18104,"M-F 9-8, SAT 9-7, SUN 10-5",610-820-7000,40.59840012,-75.52610016
"TCC, Verizon Authorized Dealer",6379 Hamilton Blvd.,Allentown,PA,18106,"M-F 9-8, SAT 9-7, SUN 10-5",484-223-3100,40.55630112,-75.58159637
"TCC, Verizon Authorized Dealer",107 Brown St,East Stroudsburg,PA,18301,"M-F 9-8, SAT 9-7, SUN 10-5",570-213-0560,40.99259949,-75.18440247
"TCC, Verizon Authorized Dealer",837 Airport Rd.,Hazle Township,PA,18202,"M-F 9-9, SAT 9-7, SUN 10-5",570-579-0200,40.98600006,-76.01869965
